Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
2006.235.98,False,True,15289,American Decorative Arts,"Painting, miniature",Portrait of a Gentleman,German,,,,,Artist,,Johann Carl Koch,1806–1900,,"Koch, Johann Carl",German,1806      ,1900      ,1827,1827,1827,Watercolor on ivory,2 1/8 x 2 1/8 in. (5.4 x 5.4 cm),"Fletcher Fund, 2006",Made in,,,,Germany,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/15289,2019-07-31T03:00:40.447Z,Men|Portraits
1980.326.3,False,False,15542,American Decorative Arts,"Painting, miniature",Isaac M. Dyckman,German,,,,,,,,,,,,,,,1850,1900,Watercolor on ivory,3 3/8 x 2 9/16 in. (8.6 x 6.7 cm),"Gift of Dean K. Boorman, in memory of Mrs. Bashford Dean, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/15542,2019-02-01T10:50:49.477Z,Men|Portraits
29.158.743,False,True,34016,Arms and Armor,Two painted panels,Saint George and Saint Sebastian,"German, Rhineland",,,,,,,,,,,,,,ca. 1480,1455,1505,Oil on wood,each panel:  29 1/4 in. x 13 1/2 in. (74.3 x 34.3 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Miscellaneous-Paintings & Portraits,,http://www.metmuseum.org/art/collection/search/34016,2019-07-21T03:00:42.11Z,Armor|Dragons|Saint Sebastian|Men|Saint George
29.158.753,False,True,34018,Arms and Armor,Painting,"Portrait of Duke Johann Friedrich I (1503-1554), Elector of Saxony",German,,,,,,,,,,,,,,ca. 1550,1525,1575,Oil on vellum,6 5/8 x 5 3/8 in. (16.8 x 13.7 cm),"Bashford Dean Memorial Collection, Funds from various donors, 1929",,,,,,,,,,,,Miscellaneous-Paintings & Portraits,,http://www.metmuseum.org/art/collection/search/34018,2019-07-21T03:00:42.11Z,Portraits|Armor|Men
"06.1333a, b",False,True,189163,European Sculpture and Decorative Arts,Group,Amintas Freeing Sylvia,"German, Höchst",,,,,Factory|Modeler|Artist|Artist,After a painting by|After a print by,Höchst Manufactory|Johann Peter Melchior|François Boucher|René Gaillard,"German, 1746–1796|German, 1742/47–1825|French, Paris 1703–1770 Paris|French, ca. 1719–1790 Paris",,"Höchst Manufactory|Melchior, Johann Peter|Boucher, François|Gaillard, René",French|French,1746      |1742      |1703      |1714      ,1796      |1825      |1770      |1790      ,ca. 1770,1765,1775,Hard-paste porcelain,"Overall, without base (confirmed): 10 5/16 x 14 1/4 x 7 in. (26.2 x 36.2 x 17.8 cm)","Gift of Jacques Seligmann, 1905",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/189163,2019-02-01T10:50:49.477Z,Sculpture|Women|Female Nudes
17.190.1320a–c,False,True,193960,European Sculpture and Decorative Arts,"Souvenir, painting","Souvenir with portrait of Stanislaus II, King of Poland",probably German,,,,,Artist|Artist,Miniature probably by|After a painting by,Joseph Kosinski|Marcello Bacciarelli,1753–1821|died 1818,,Kosinski Joseph|Bacciarelli Marcello,,1753      |1718      ,1821      |1818      ,ca. 1770–80,1765,1785,"Gold, mother-of-pearl, ivory",3 5/8 × 2 1/4 in. (9.2 × 5.7 cm),"Gift of J. Pierpont Morgan, 1917",,,,,,,,,,,,Metalwork-Gold and Platinum|Miniatures,,http://www.metmuseum.org/art/collection/search/193960,2019-02-01T10:50:49.477Z,Kings|Portraits
27.184.2–.15,False,True,195794,European Sculpture and Decorative Arts,Doors and entre-portes,Four doors with trims and one set of entre-portes,"Southern German, Munich",,,,,Artist|Maker,Paintings in the manner of,Ambrosius Hörmannstorfer|Jean François Cuvilliés the Elder,"German, died 1781|German (born Belgian), Soignies 1695–1768 Munich",,"Hörmannstorfer, Ambrosius|Cuvilliés, Jean François, the Elder","German|German, born Belgian",1681      |1695      ,1781      |1768      ,ca. 1730–35,1725,1740,"Wood, painted, carved and gilded",Overall (each): 95 × 29 in. (241.3 × 73.7 cm),"Rogers Fund, 1927",,,,,,,,,,,,Woodwork,,http://www.metmuseum.org/art/collection/search/195794,2019-02-01T10:50:49.477Z,Musical Instruments|Doors|Violins
35.116.6,False,True,197733,European Sculpture and Decorative Arts,Tapestry,"Still Life, Autumn","French, Beauvais",,,,,Artist|Maker|Manufactory,After a painting by|Woven under the direction of,Theude Grönland|Rigobert Milice|Beauvais,"German, 1817–1876",,"Grönland, Theude|Milice Rigobert|Beauvais",German,1817      |1800      ,1876      |1900      ,"designed 1845, woven 1846",1845,1846,"Wool, silk (30 warps per inch, 12 per cm.)",H. 25 x W. 21 inches (63.5 x 53.3 cm),"Bequest of Julie Heidelbach, 1932",,,,,,,,,,,,Textiles-Tapestries,,http://www.metmuseum.org/art/collection/search/197733,2019-07-24T04:41:20.203Z,Bacchus|Flowers|Fruit|Still Life
40.54,False,True,198645,European Sculpture and Decorative Arts,Beaker,Beaker with three scenes from the Story of Tobit,"Dutch, Enkhuizen",,,,,Artist|Artist|Artist|Artist|Artist,First scene after a print by|Second scene after a print by|Second scene after a painting by|First scene after a painting by|Landscapes in the manner of,Jan van de Velde II|Hendrick Goudt|Adam Elsheimer|Moses van Uyttenbroeck|Jan van de Velde II,"Dutch, Rotterdam or Delft ca. 1593–1641 Enkhuizen|Dutch, The Hague 1583–1648 Utrecht|German, Frankfurt 1578–1610 Rome|Dutch, The Hague ca. 1595–after 1646 The Hague|Dutch, Rotterdam or Delft ca. 1593–1641 Enkhuizen",,"Velde, Jan van de, II|Goudt, Hendrick|Elsheimer, Adam|Uyttenbroeck, Moses van|Velde, Jan van de, II",Dutch|Dutch|German|Dutch|Dutch,1593      |1580      |1578      |1595      |1593      ,1641      |1648      |1610      |1646      |1641      ,"1653, with later inscriptions",1653,1653,Silver,Height: 7 3/16 in. (18.3 cm),"Samuel D. Lee Fund, 1940",,,,,,,,,,,,Metalwork-Silver,,http://www.metmuseum.org/art/collection/search/198645,2019-03-31T04:49:25.807Z,Human Figures|Birds|Insignia|Beakers
50.211.251,False,True,200939,European Sculpture and Decorative Arts,Figure,Harlequina,"German, Nymphenburg",,,,,Modeler|Factory|Artist|Artist,based on an engraving by|of a painting Le Théâtre Italien by,Franz Anton Bustelli|Nymphenburg Porcelain Manufactory|Georg Friedrich Schmidt|Nicolas Lancret,"Swiss, Locarno ca. 1720–1763 Munich|German, 1747–present|German, Schonerlinde 1712–1775 Berlin|French, Paris 1690–1743 Paris",,"Bustelli, Franz Anton|Nymphenburg Porcelain Manufactory|Schmidt, Georg Friedrich|Lancret, Nicolas",Swiss|German|French,1720      |1747      |1712      |1690      ,1763      |9999      |1775      |1743      ,ca. 1760,1755,1765,Hard-paste porcelain,Overall (confirmed): 8 5/8 x 3 3/4 x 3 1/2 in. (21.9 x 9.5 x 8.9 cm),"Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1950",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/200939,2019-02-01T10:50:49.477Z,Women
50.211.255,False,True,200943,European Sculpture and Decorative Arts,Group,Le Panier Mistérieux,"German, Fulda",,,,,Manufactory|Artist,After a painting by,Fulda Pottery and Porcelain Manufactory|François Boucher,"German, 1764–1789|French, Paris 1703–1770 Paris",,"Fulda Pottery and Porcelain Manufactory|Boucher, François",French,1764      |1703      ,1789      |1770      ,ca. 1775,1770,1780,Hard-paste porcelain,Overall: 9 × 9 × 7 1/8 in. (22.9 × 22.9 × 18.1 cm),"Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1950",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/200943,2019-02-01T10:50:49.477Z,Men|Women|Dogs|Trees
51.1.1,False,True,200972,European Sculpture and Decorative Arts,Plaque,Plaque,"German, Meissen",,,,,Manufactory|Decorator|Artist|Artist,Decorated in the manner of|After a print by|After a painting by,Meissen Manufactory|Franz Ferdinand Mayer|Johann Sadeler I|Christoph Schwarz,"German, 1710–present|Netherlandish, Brussels 1550–1600/1601 Venice|German, Munich ca. 1548–1592 Munich",,"Meissen Manufactory|Mayer Franz Ferdinand|Sadeler, Johann, I|Schwarz, Christoph",German|Netherlandish|German,1710      |1700      |1550      |1548      ,9999      |1800      |1601      |1592      ,ca. 1750–60,1745,1765,Hard-paste porcelain,3 11/16 × 2 11/16 in. (9.4 × 6.8 cm),"Gift of R. Thornton Wilson, 1951",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/200972,2019-09-07T05:03:09.203Z,Donkeys|Angels|Holy Family|Virgin Mary|Jesus
54.103.1,False,True,201710,European Sculpture and Decorative Arts,Cup,Cup with the Arms of Poland/Saxony and Naples/Sicily,"German, Meissen",,,,,Manufactory|Artist|Artist|Decorator,After a print by|After a painting by,Meissen Manufactory|Charles Nicolas Cochin I|Antoine Watteau|Gottlob Siegmund Birckner,"German, 1710–present|French, Paris 1688–1754 Paris|French, Valenciennes 1684–1721 Nogent-sur-Marne|ca. 1721–1771",,"Meissen Manufactory|Cochin, Charles Nicolas, I|Watteau, Antoine|Birckner Gottlob Siegmund",German|French|French,1710      |1688      |1684      |1721      ,9999      |1754      |1721      |1771      ,ca. 1745–47,1740,1752,Hard-paste porcelain,H. 2 15/16 in. (7.5 cm.); Diam. 2 7/16 in. (6.2 cm.),"Gift of Alastair Bradley Martin, 1954",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/201710,2019-05-22T03:00:45.347Z,Women|Coat of Arms
"64.101.47, .48",False,True,203056,European Sculpture and Decorative Arts,Figures,The Thrown Kiss,"German, Meissen",,,,,Modeler|Factory|Artist|Artist,After a painting by|Figure of lady after an engraving by,Johann Joachim Kändler|Meissen Manufactory|Jean-Baptiste Joseph Pater|Pierre Filloeul,"German, Fischbach 1706–1775 Meissen|German, 1710–present|French, Valenciennes 1695–1736 Paris|French, Abbeville 1696–after 1754 Paris",,"Kändler, Johann Joachim|Meissen Manufactory|Pater, Jean-Baptiste Joseph|Filloeul, Pierre",German|German|French|French,1706      |1710      |1695      |1696      ,1775      |9999      |1736      |1754      ,1736,1736,1736,Hard-paste porcelain,"Height (lady, .47): 5 1/2 in. (14 cm);
Height (gentleman, .48): 5 3/4 in. (14.6 cm)","Gift of Irwin Untermyer, 1964",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/203056,2019-02-01T10:50:49.477Z,Couples|Men|Women
64.101.289,False,True,203222,European Sculpture and Decorative Arts,Group,Education of a Princess,"German, Höchst",,,,,Manufactory|Artist,After a painting by,Höchst Manufactory|Nicolas Poussin,"German, 1746–1796|French, Les Andelys 1594–1665 Rome",,"Höchst Manufactory|Poussin, Nicolas",French,1746      |1594      ,1796      |1665      ,1755–60,1755,1760,Hard-paste porcelain,5 1/4 × 4 1/8 in. (13.3 × 10.5 cm),"Gift of Irwin Untermyer, 1964",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/203222,2019-04-02T03:00:47.7Z,Princesses|Women|Dogs
1974.356.518,False,True,206039,European Sculpture and Decorative Arts,Figure,Dancer,"German, Fulda",,,,,Manufactory|Modeler|Artist,After a painting by,Fulda Pottery and Porcelain Manufactory|Georg Ludwig Bartholomae|Nicolas Lancret,"German, 1764–1789|German, 1744–1788|French, Paris 1690–1743 Paris",,"Fulda Pottery and Porcelain Manufactory|Bartholomae Georg Ludwig|Lancret, Nicolas",French,1764      |1744      |1690      ,1789      |1788      |1743      ,ca. 1785,1780,1790,Hard-paste porcelain,Height: 6 3/4 in. (17.1 cm),"The Lesley and Emma Sheafer Collection, Bequest of Emma A. Sheafer, 1973",,,,,,,,,,,,Ceramics-Porcelain,,http://www.metmuseum.org/art/collection/search/206039,2019-02-01T10:50:49.477Z,Sculpture|Garlands|Flowers|Dancers
1979.98,False,True,206780,European Sculpture and Decorative Arts,Charger,Judgment of Paris,"probably German, Hamburg",,,,,Artist|Artist,After a painting by|After a print by,Hans von Aachen|Raphael Sadeler I,"German, Cologne 1552–1616 Prague|Netherlandish, Antwerp 1560–1628 Venice (?)",,"Aachen, Hans von|Sadeler, Raphael, I",German|Netherlandish,1552      |1560      ,1616      |1628      ,ca. 1665–80,1660,1685,Silver gilt,41 × 35 in. (104.1 × 88.9 cm),"Purchase, Mr. and Mrs. Claus von Bülow Gift, 1979",,,,,,,,,,,,Metalwork-Silver,,http://www.metmuseum.org/art/collection/search/206780,2019-02-01T10:50:49.477Z,Men|Women|Putti|Coat of Arms
1982.60.81,True,True,206989,European Sculpture and Decorative Arts,Commode à vantaux,Commode à vantaux,"German, Neuwied am Rhein",,,,,Maker|Designer|Decorator|Maker,Designs for figural marquetry by|Stencil drawings and stamp-cutting of marquetry|Frieze mounts attributed to,David Roentgen|Januarius Zick|Elie Gervais|Pierre Rémond,"German, Herrnhaag 1743–1807 Wiesbaden, master 1780|German, Munich before 1730–1797 Ehrenbreitstein|1721–1791|French, Paris 1747–1812 Paris",and his workshop,"Roentgen, David|Zick, Januarius|Gervais Elie|Rémond, Pierre",German|German,1743      |1730      |1721      |1747      ,1807      |1797      |1791      |1812      ,ca. 1775–79 with later alterations,1770,1784,"Oak, pine, walnut, mahogany, and cherry veneered with hornbeam (partially stained), tulipwood, walnut, holly and maple (both partially stained), boxwood, mahogany, and other woods; red brocatelle marble; gilt bronze; iron, steel, and brass",35 1/4 x 53 1/2 x 27 1/4 in. (89.5 x 135.9 x 69.2cm),"The Jack and Belle Linsky Collection, 1982",,,,,,,,,,,,Woodwork-Furniture,,http://www.metmuseum.org/art/collection/search/206989,2019-05-22T03:00:45.347Z,Men|Women|Dogs
32.100.389,False,True,222566,European Sculpture and Decorative Arts,Tapestry,Christ Shown to the People,"Netherlandish, probably Brussels",,,,,Artist|Designer,Adapted from a woodcut by|After a painting by,Albrecht Dürer|Quentin Metsys,"German, Nuremberg 1471–1528 Nuremberg|Netherlandish, Leuven 1466–1530 Kiel",,"Dürer, Albrecht|Metsys, Quentin",German|Netherlandish,1471      |1466      ,1528      |1530      ,ca. 1515–20,1510,1525,"Wool, silk, silver, silver-gilt thread (21-23 warps per inch, 8-10 per cm.)",H. 61 x W. 51 inches (154.9 x 129.5 cm),"The Friedsam Collection, Bequest of Michael Friedsam, 1931",,,,,,,,,,,,Textiles-Tapestries,,http://www.metmuseum.org/art/collection/search/222566,2019-05-22T03:00:45.347Z,Men|Christ
44.63.4,False,True,227028,European Sculpture and Decorative Arts,Tapestry,The Last Supper,"Netherlandish, Brussels",,,,,Designer|Maker|Artist|Artist|Artist|Artist,Woven by|Related to paintings by|Related to an embroidered orphrey by|Related to a 1523 print of the Last Supper by|Related to an engraving of the Last Supper by,Michiel Coxie (I)|Unknown|Pieter Coecke van Aelst|Barthélemy van den Kerckhove|Albrecht Dürer|Marcantonio Raimondi,"Netherlandish, Mechelen ca. 1499–1592 Mechelen|Netherlandish, Aelst 1502–1550 Brussels|German, Nuremberg 1471–1528 Nuremberg|Italian, Argini (?) ca. 1480–before 1534 Bologna (?)",", prob.|and his pupil, Willem Key|(Judas, Christ, vessel on floor)","Coxie, Michiel, (I)|Unknown|Coecke van Aelst, Pieter|Kerckhove Barthélemy van den|Dürer, Albrecht|Raimondi, Marcantonio",Flemish|Netherlandish|German|Italian,1494      |1502      |1471      |1475      ,1592      |1550      |1528      |1534      ,1540–45,1540,1545,"Wool, silk, silver-gilt, silver thread (18-19 warps per inch, 7-8 per cm.)",H. 123 x W. 115 inches (312.4 x 292.1 cm),"Fletcher Fund, 1944",,,,,,,,,,,,Textiles-Tapestries,,http://www.metmuseum.org/art/collection/search/227028,2019-05-22T03:00:45.347Z,Birds|Owls|Dogs|Apostles|Jesus|Last Supper
1994.263.101,False,False,282527,Photographs,Painting,"Chelsea Embankment, London",,,,,,Artist,,Hanns Skolle,"American, born Germany, 1903–1988",,"Skolle, Hanns","American, born Germany",1903      ,1988      ,1932,1932,1932,Oil on canvas,37.8 x 48.3 cm (14 7/8 x 19 in. ),"Walker Evans Archive, 1994",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/282527,2019-02-01T10:50:49.477Z,Gates|Streets|Men|Boats|Cars
1994.250.91.16,False,False,283743,Photographs,Painting,"[Painted Card: ""To Walker Evans // In greatful acknowledgement...]",,,,,,Artist,,Hanns Skolle,"American, born Germany, 1903–1988",,"Skolle, Hanns","American, born Germany",1903      ,1988      ,1928–29,1928,1929,Paint on board,,"Walker Evans Archive, 1994",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/283743,2019-08-08T03:00:42.57Z,
26.293.1,False,False,348795,Drawings and Prints,Book,"Geschichte der rheinischen Städtekultur von ihren Unfängen bis zur Gegenwart mit befonderer Berücklichtigung der Stadt Worms, Vol. I",,,,,,Publisher|Artist|Author,Published by|Drawings by|Written by,"J. A. Stargardt, Berlin|Joseph Zeichner Sattler|Heinrich Boos","German, 1867–1931|Swiss, Cannstatt 1851–1917 Basel",", Berlin","Stargardt, J. A.|Sattler, Joseph Zeichner|Boos, Heinrich",German|German|Swiss,1830      |1867      |1851      ,2000      |1931      |1917      ,1897,1897,1897,,11 1/16 x 9 1/4 in. (28.1 x 23.5 cm),"Gift of Edward D. Adams, 1926",,Berlin,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/348795,2018-10-18T04:53:58.93Z,
26.293.3,False,False,348796,Drawings and Prints,Book,Geschichte der rheinischen Städtkultur von ihren Unfängen bis zur Gegenwart mit befonderer Berücklichtigung der Stadt Worms. Vol. III,,,,,,Artist|Publisher|Author,Drawings by|Published by|Written by,"Joseph Zeichner Sattler|J. A. Stargardt, Berlin|Heinrich Boos","German, 1867–1931|Swiss, Cannstatt 1851–1917 Basel",", Berlin","Sattler, Joseph Zeichner|Stargardt, J. A.|Boos, Heinrich",German|German|Swiss,1867      |1830      |1851      ,1931      |2000      |1917      ,1899,1899,1899,,11 1/16 x 9 1/4 in. (28.1 x 23.5 cm),"Gift of Edward D. Adams, 1926",,Berlin,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/348796,,
26.293.2,False,False,348798,Drawings and Prints,Book,Geschichte der rheinischen Städtkultur von ihren Unfängen bis zur Gegenwart mit befonderer Berücklichtigung der Stadt Worms. Vol. II,,,,,,Artist|Publisher|Author,Drawings by|Published by|Written by,"Joseph Zeichner Sattler|J. A. Stargardt, Berlin|Heinrich Boos","German, 1867–1931|Swiss, Cannstatt 1851–1917 Basel",", Berlin","Sattler, Joseph Zeichner|Stargardt, J. A.|Boos, Heinrich",German|German|Swiss,1867      |1830      |1851      ,1931      |2000      |1917      ,1897,1897,1897,,11 1/16 x 9 1/4 in. (28.1 x 23.5 cm),"Gift of Edward D. Adams, 1926",,Berlin,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/348798,2018-10-18T04:53:58.93Z,
26.293.4,False,False,348800,Drawings and Prints,Book,Geschichte der rheinischen Städtkultur von ihren Unfängen bis zur Gegenwart mit befonderer Berücklichtigung der Stadt Worms.Vol. IV,,,,,,Artist|Publisher|Author,Drawings by|Published by|Written by,"Joseph Zeichner Sattler|J. A. Stargardt, Berlin|Heinrich Boos","German, 1867–1931|Swiss, Cannstatt 1851–1917 Basel",", Berlin","Sattler, Joseph Zeichner|Stargardt, J. A.|Boos, Heinrich",German|German|Swiss,1867      |1830      |1851      ,1931      |2000      |1917      ,1901,1901,1901,,11 1/16 x 9 1/4 in. (28.1 x 23.5 cm),"Gift of Edward D. Adams, 1926",,Berlin,,,,,,,,,,Books,,http://www.metmuseum.org/art/collection/search/348800,,
