Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Tags
95.14.112,False,True,11932,American Decorative Arts,"Painting, miniature",Portrait of a Lady,American,,,,,Artist,,Walter Robertson,"Irish, Dublin ca. 1750–1802 Fatehpur, India",,"Robertson, Walter",Irish,1750      ,1802      ,ca. 1795,1795,1795,Watercolor on ivory,2 7/8 x 2 1/4 in. (7.3 x 5.7 cm),"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888-95",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/11932,2019-02-01T10:50:49.477Z,Portraits|Women
2006.235.159,False,True,15162,American Decorative Arts,"Painting, miniature",Portrait of a Gentleman,American,,,,,Artist,,Walter Robertson,"Irish, Dublin ca. 1750–1802 Fatehpur, India",,"Robertson, Walter",Irish,1750      ,1802      ,ca. 1794,1789,1799,Watercolor on ivory,2 1/16 x 1 3/4 in. (5.2 x 4.5 cm),"Dale T. Johnson Fund, 2006",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/15162,2019-02-01T10:50:49.477Z,Men|Portraits
28.14,False,False,19277,American Decorative Arts,Painting,Zeke's House—Zeke's Shop,American,,,,,Artist,,Daniel Garber,"American, North Manchester, Indiana 1880–1958 Lumberville, Pennsylvania",,"Garber, Daniel",American,1880      ,1958      ,1927,1927,1927,Oil on canvas,"28 x 30 in. (71.1 x 76.2 cm)
Framed: 38 7/16 x 40 5/16 x 2 3/4 in. (97.6 x 102.4 x 7 cm)","George A. Hearn Fund, 1928",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/19277,2019-02-01T10:50:49.477Z,Houses
1992.359,True,True,37788,Asian Art,Folio,,"India, (Gujarat, Jaunpur)",,,,,Artist,,Master of the Jaunpur Kalpasutra,Indian,,Master of the Jaunpur Kalpasutra,Indian,,,ca. 1465,1455,1475,Opaque watercolor on paper,Overall: 4 5/8 x 11 1/2 in. (11.8 x 29.2 cm),"Purchase, Cynthia Hazen Polsky Gift, 1992",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37788,2019-07-12T05:28:01.84Z,Women|Elephants|Jainism
55.121.38.1,False,True,37790,Asian Art,Folio,,India (Gujarat),,,,,,,,,,,,,,15th century,1400,1499,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 5/8 in. (11.1 x 27 cm),"Rogers Fund, 1955",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37790,2019-02-01T10:50:49.477Z,Women|Jainism
1989.236.3,False,True,37811,Asian Art,Painting,,"India (Rajasthan, Bikaner or the Deccan)",,,,,,,,,,,,,,late 17th century,1667,1699,"Ink, opaque watercolor, and gold on paper",11 9/16 x 7 5/16 in. (29.4 x 18.6 cm),"Gift of Doris Rubin, in memory of Harry Rubin, 1989",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37811,2019-05-02T04:47:24.93Z,Birds|Houses|Women|Cows|Landscapes|Demons
1989.236.2,False,True,37812,Asian Art,Folio,,India (Delhi Agra area),,,,,,,,,,,,,,ca. 1520–40,1510,1540,Ink and opaque watercolor on paper,6 7/16 x 9 1/8 in. (16.4 x 23.2 cm),"Gift of Doris Rubin, in memory of Harry Rubin, 1989",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37812,2019-07-12T05:28:01.84Z,Musical Instruments|Animals|Men|Women|Krishna
1990.23,False,True,37815,Asian Art,Page,,"India (Rajasthan, Bundi)",,,,,,,,,,,,,,ca. 1660–70,1660,1680,"Ink, opaque watercolor, and gold on paper","Image: 12 3/8 in. × 7 in. (31.4 × 17.8 cm)
Mat: 13 1/2 × 8 7/8 in. (34.3 × 22.5 cm)","Purchase, Cynthia Hazen Polsky Fund, 1990",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37815,2019-07-12T05:28:01.84Z,Krishna|Radha|Beds
1984.496.33a,False,True,37835,Asian Art,Painting,,India (Gujarat),,,,,,,,,,,,,,early 12th century,1100,1133,Opaque watercolor on wood,2 3/16 x 12 3/4 in. (5.5 x 32.4 cm),"Gift of Marie-Hélène and Guy Weill, 1984",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37835,2019-03-08T03:00:45.753Z,Men|Women|Jainism
1977.41,False,True,37836,Asian Art,Folio,,India (Gujarat),,,,,,,,,,,,,,ca. 1490,1480,1500,Ink and opaque watercolor on paper,Overall: 4 1/2 x 11 1/2 in. (11.4 x 29.2 cm),"Purchase, Margery and Harry Kahn Gift, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37836,2019-08-22T03:00:43.77Z,Women
1985.398.9,False,True,37837,Asian Art,Folio,,India (Gujarat),,,,,,,,,,,,,,ca. 1490,1480,1500,"Ink, opaque watercolor, and gold on paper",Overall: 4 1/2 x 11 1/2 in. (11.4 x 29.2 cm),"Gift of Cynthia Hazen Polsky, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37837,2019-03-14T03:00:46.647Z,Men|Women|Dancers
18.104.1,False,True,37838,Asian Art,Manuscript,,India (Gujarat),,,,,,,,,,,,,,1461 (Samvat 1519),1461,1461,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37838,2019-08-22T03:00:43.77Z,
18.104.3,False,True,37839,Asian Art,Manuscript,,India (Gujarat),,,,,,,,,,,,,,1461 (Samvat 1519),1461,1461,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37839,2019-03-14T03:00:46.647Z,Women|Jainism
18.104.4,False,True,37840,Asian Art,Manuscript,,India (Gujarat),,,,,,,,,,,,,,1461 (Samvat 1519),1461,1461,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37840,2019-04-02T03:00:47.7Z,Jainism
18.104.5,False,True,37841,Asian Art,Manuscript,,India (Gujarat),,,,,,,,,,,,,,1461 (Samvat 1519),1461,1461,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37841,2019-08-22T03:00:43.77Z,Jainism
18.104.6,False,True,37842,Asian Art,Manuscript,,India (Gujarat),,,,,,,,,,,,,,1461 (Samvat 1519),1461,1461,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37842,2019-08-22T03:00:43.77Z,
18.104.7,False,True,37843,Asian Art,Manuscript,,India (Gujarat),,,,,,,,,,,,,,1461 (Samvat 1519),1461,1461,"Ink, opaque watercolor, and gold on paper",4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Rogers Fund, 1918",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37843,2019-08-22T03:00:43.77Z,Jainism
1977.440.7,False,True,37844,Asian Art,Folio,,India (Gujarat),,,,,,,,,,,,,,16th century,1500,1599,"Ink, opaque watercolor, and gold on paper",Overall: 4 1/2 x 11 1/4 in. (11.5 x 28.6 cm),"Gift of Daniel J. Slott, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37844,2019-03-14T03:00:46.647Z,Bow and Arrow|Men|Elephants|Horses|Jainism
57.185.4,False,True,37845,Asian Art,Folio,,India (Gujarat),,,,,,,,,,,,,,15th century,1400,1499,"Ink, opaque watercolor, and gold on paper",Overall: 4 3/8 x 10 1/8 in. (11.1 x 25.7 cm),"Anonymous Gift, 1957",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37845,2019-08-22T03:00:43.77Z,Jainism
1972.238,False,True,37846,Asian Art,Folio,,India (Delhi-Agra area),Early Rajput -Chaurapanchasika style,,,,Artist,,Sa Nana,,,SA NANA,,,,ca. 1520–30,1510,1540,Ink and opaque watercolor on paper,"Image: 6 3/4 in. × 9 in. (17.1 × 22.9 cm)
Sheet: 7 in. × 9 3/8 in. (17.8 × 23.8 cm)","Gift of Mr. and Mrs. Alvin N. Haas, 1972",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37846,2019-05-02T04:47:24.93Z,Men|Donkeys|Elephants|Krishna
1980.530.2,False,True,37847,Asian Art,Folio,,India (Delhi-Agra area),,,,,,,,,,,,,,ca. 1520–30,1510,1540,Ink and opaque watercolor on paper,7 1/8 x 9 1/4 in. (18.1 x 23.5 cm),"Gift of Mr. and Mrs. Peter Findlay, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37847,2019-02-01T10:50:49.477Z,Krishna|Vishnu|Hinduism
1982.209,False,True,37848,Asian Art,Folio,,India (Delhi-Agra area),Early Rajput-Chaurapanchasika style,,,,Artist,,Master of the Dispersed Bhagavata Purana,,,Master of the Dispersed Bhagavata Purana,,,,ca. 1520–30,1510,1540,Ink and opaque watercolor on paper,Sheet: 7 in. × 9 3/8 in. (17.8 × 23.8 cm),"Purchase, Anonymous Gift, 1982",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37848,2019-05-02T04:47:24.93Z,Wagons|Ducks|Men
1985.34,False,True,37849,Asian Art,Folio,,"Northern India, Delhi or Agra region",,,,,,,,,,,,,,ca. 1540,1530,1550,Opaque watercolor and ink on paper,"Page: 8 x 9 1/16 in. (20.3 x 23 cm)
Image: 5 7/8 x 8 7/8 in. (14.9 x 22.5 cm)","Purchase, Lita Annenberg Hazen Charitable Trust Gift, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37849,2019-07-12T05:28:01.84Z,Battles|Army|Krishna
1985.398.16,False,True,37850,Asian Art,Folio,,"Northern India, Delhi or Agra region",,,,,,,,,,,,,,ca. 1540,1530,1550,Opaque watercolor and ink on paper,6 3/4 x 9 1/16 in. (17.1 x 23 cm),"Gift of Cynthia Hazen Polsky, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37850,2019-08-22T03:00:43.77Z,Men|Krishna|Death|Women
1981.464.1,False,True,37851,Asian Art,Folio,,"India (Rajasthan, Bikaner)",,,,,,,,,,,,,,ca. 1605–6,1595,1616,Ink and opaque watercolor on paper,8 1/4 x 6 1/8 in. (21 x 15.6 cm),"Gift of Mr. and Mrs. Walter Eisenberg, 1981",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37851,2019-03-14T03:00:46.647Z,Couples|Men|Women|Beds
1981.460.3,False,True,37852,Asian Art,Folio,,"India (Rajasthan, Bikaner)",,,,,,,,,,,,,,ca. 1605–06,1605,1606,Ink and opaque watercolor on paper,6 1/2 × 4 3/4 in. (16.5 × 12.1 cm),"Gift of Steven Kossak, The Kronos Collections, 1981",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37852,2019-07-12T05:28:01.84Z,Men|Women
1987.424.14,False,True,37853,Asian Art,Folio,,"India (Rajasthan, Amber?)",,,,,,,,,,,,,,early 17th century,1600,1633,"Ink, opaque watercolor, and gold on paper",Image: 8 5/8 x 7 3/8 in. (21.9 x 18.7 cm),"Gift of Cynthia Hazen Polsky, 1987",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37853,2019-02-01T10:50:49.477Z,Princes|Women|Beds
1985.398.11,False,True,37854,Asian Art,Folio,,"India (Rajasthan, Sirohi)",,,,,,,,,,,,,,ca. 1680,1670,1690,Ink and opaque watercolor on paper,8 3/4 x 6 3/8 in. (22.2 x 16.2 cm),"Gift of Cynthia Hazen Polsky, 1985",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37854,2019-07-12T05:28:01.84Z,Women
1975.410.1,False,True,37855,Asian Art,Painting,,India,,,,,,,,,,,,,,ca. 1615,1605,1625,Ink and opaque watercolor on paper,5 1/8 x 5 1/8 in. (13 x 13 cm),"Gift of Mr. and Mrs. Ed Wiener, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37855,2019-02-01T10:50:49.477Z,Men|Women|Rivers|Hinduism
57.51.10,False,True,37856,Asian Art,Painting,,"India (Mewar, Jaipur)",,,,,,,,,,,,,,20th century,1920,1929,"Ink, opaque watercolor, and gilt on paper",10 1/2 x 15 5/8 in. (26.7 x 39.7 cm),"Bequest of Cora Timken Burnett, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37856,2019-02-01T10:50:49.477Z,Fountains|Peacocks|Trees|Krishna|Hinduism
58.1.1,False,True,37857,Asian Art,Folio,,"India (Himachal Pradesh, Mandi)",,,,,,,,,,,,,,ca. 1640–50,1630,1660,"Opaque watercolor, silver, gold and ink on paper","Page: 10 9/16 x 8 1/16 in. (26.8 x 20.5 cm)
Image: 9 x 6 1/2 in. (22.9 x 16.5 cm)","Rogers Fund, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37857,2019-02-01T10:50:49.477Z,Women|Lotuses|Trees|Shiva|Hinduism
58.1.6,False,True,37858,Asian Art,Folio,,"India (Rajasthan, Amber)",,,,,,,,,,,,,,early 18th century,1700,1733,"Ink, opaque watercolor, and gilt on paper",9 1/8 x 7 1/2 in. (23.2 x 19.1 cm),"Rogers Fund, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37858,2019-02-01T10:50:49.477Z,Houses|Men|Women
58.1.7,False,True,37859,Asian Art,Folio,,"India (Rajasthan, Amber)",,,,,,,,,,,,,,early 18th century,1700,1733,"Ink, opaque watercolor, and gilt on paper",13 3/4 x 9 3/4 in. (34.9 x 24.8 cm),"Rogers Fund, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37859,2019-04-02T03:00:47.7Z,Men|Women
58.1.8,False,True,37860,Asian Art,Folio,,"India (Rajasthan, Amber)",,,,,,,,,,,,,,1709,1709,1709,"Ink, opaque watercolor, and gilt on paper",13 3/4 x 9 1/8 in. (34.9 x 23.2 cm),"Rogers Fund, 1958",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37860,2019-02-01T10:50:49.477Z,Women|Trees
1978.535,False,True,37861,Asian Art,Folio,,"India (Rajasthan, Bikaner)",,,,,,,,,,,,,,ca. 1610,1600,1620,Ink and opaque watercolor on paper,"6 5/8 × 9 3/4 in. (16.8 × 24.8 cm)
","Gift of Steven Kossak, The Kronos Collections, 1978",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37861,2019-02-01T10:50:49.477Z,Swords|Men
1977.441,False,True,37862,Asian Art,Folio,,"India (Rajasthan, Bikaner)",,,,,,,,,,,,,,ca. 1610,1600,1620,Ink and opaque watercolor on paper,6 3/4 x 9 7/8 in. (17.1 x 25.1 cm),"Gift of Mr. and Mrs. Peter Findlay, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37862,2019-03-14T03:00:46.647Z,Men|Krishna
1978.540.2,False,True,37863,Asian Art,Folio,,"India (Bikaner, Rajasthan)",,,,,Artist,,Ruknuddin,active late 17th century,,Ruknuddin,,1667      ,1695      ,ca. 1690–95,1680,1705,Opaque watercolor and ink on paper,"Image: 6 in. × 4 11/16 in. (15.2 × 11.9 cm)
Sheet: 10 1/8 × 7 1/4 in. (25.7 × 18.4 cm)","Gift of Mr. and Mrs. Peter Findlay, 1978",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37863,2019-05-02T04:47:24.93Z,Musical Instruments|Men|Music|Moon|Trees
1974.219,False,True,37864,Asian Art,Folio,,India (Bikaner),,,,,,,,,,,,,,1680–90,1680,1690,Ink and opaque watercolor on paper,Overall: 8 7/8 x 12 1/4in. (22.5 x 31.1cm),"Gift of Jeffrey Paley, 1974",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37864,2019-05-02T04:47:24.93Z,Women|Krishna|Hinduism|Death
1975.410.3,False,True,37865,Asian Art,Folio,,"India (Rajasthan, Bikaner)",,,,,Artist,,Ibrahim,,,IBRAHIM,Indian,,,1685–92,1685,1692,Ink and opaque watercolor on paper,Overall: 9 1/2 x 5 5/8 in. (24.1 x 14.3 cm),"Gift of Mr. and Mrs. Ed Wiener, 1975",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37865,2019-03-14T03:00:46.647Z,Women
1977.444.2,False,True,37866,Asian Art,Painting,,"India (Rajasthan, Bikaner)",,,,,Artist,Attributed to,"Ustad Mohamed, son of Murad",,,USTAD MOHAMED,,,,ca. 1725,1715,1735,"Ink, opaque watercolor, and gold on paper",5 11/16 x 2 1/4 in. (14.4 x 5.7 cm),"Gift of Mr. and Mrs. Uzi Zucker, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37866,2019-02-01T10:50:49.477Z,Women
1977.444.3,False,True,37867,Asian Art,Painting,,"India (Rajasthan, Bikaner)",,,,,,,,,,,,,,ca. 1725,1715,1735,Ink and opaque watercolor on paper,5 5/8 x 2 5/8 in. (14.3 x 6.7 cm),"Gift of Mr. and Mrs. Uzi Zucker, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37867,2019-02-01T10:50:49.477Z,Women|Walking|Lighting
1977.444.4,False,True,37868,Asian Art,Painting,,"India (Rajasthan, Bikaner)",,,,,,,,,,,,,,ca. 1725,1715,1735,Ink and opaque watercolor on paper,6 11/16 x 2 7/8 in. (17 x 7.3 cm),"Gift of Mr. and Mrs. Uzi Zucker, 1977",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37868,2019-02-01T10:50:49.477Z,Women|Fireworks
1978.534.1,False,True,37869,Asian Art,Painting,,"India (Rajasthan, Bikaner)",,,,,Artist,Attributed to,"Ustad Mohamed, son of Murad",,,USTAD MOHAMED,,,,ca. 1720–30,1710,1740,Ink and opaque watercolor on paper,5 7/16 x 3 3/4 in. (13.8 x 9.5 cm),"Gift of John and Evelyn Kossak, The Kronos Collections, 1978",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37869,2019-05-02T04:47:24.93Z,Women|Trees
1980.526.2,False,True,37870,Asian Art,Folio,,"India (Rajasthan, Bikaner)",,,,,Artist,,Mohamed,active early 18th century,,Mohamed,,1700      ,1733      ,1714,1714,1714,Ink and opaque watercolor on paper,6 x 4 3/4 in. (15.2 x 12.1 cm),"Gift of John and Evelyn Kossak, The Kronos Collections, 1980",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37870,2019-02-01T10:50:49.477Z,Battles|Swords|Men|Horse Riding|Death
1981.163,False,True,37871,Asian Art,Folio,,"India (Rajasthan, Bundi)",,,,,,,,,,,,,,mid-17th century,1634,1666,Ink and opaque watercolor on paper,8 1/4 x 4 3/4 in. (20.9 x 12.1 cm),"Gift of Phillips, Gold and Company, 1981",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/37871,2019-02-01T10:50:49.477Z,Musical Instruments|Men
